requests_per_minute,session_duration,unique_pages,avg_click_interval,is_headless,user_agent_length,visit_count,label
108.9209,38.01,2,0.559,1,38,69,1
69.3204,9.52,8,0.9521,1,35,11,1
4.2709,365.27,21,14.6106,0,140,26,0
1.0929,878.43,11,58.562,0,112,16,0
6.9899,197.43,19,8.9739,0,120,23,0
6.4548,139.43,13,9.9593,0,136,15,0
3.7027,469.93,21,16.7832,0,109,29,0
96.302,4.98,7,0.712,0,105,8,1
0.8415,855.58,4,77.7799,0,113,12,0
139.2083,2.59,4,0.5172,0,80,6,1
32.8541,42.0,1,1.9093,1,48,23,1
99.7634,1.8,3,0.9021,0,88,3,1
3.2163,242.52,11,20.2097,0,133,13,0
5.3294,213.91,15,11.8839,0,119,19,0
1.0983,546.27,10,60.6972,0,102,10,0
1.5193,868.83,12,41.373,0,103,22,0
54.7327,48.23,2,1.1217,1,48,44,1
4.3345,332.21,19,14.4441,0,125,24,0
3.7828,555.14,26,16.3276,0,141,35,0
8.1727,51.39,3,8.5651,0,127,7,0
692.2989,0.87,9,0.0963,0,92,10,1
66.9632,4.48,5,1.12,0,105,5,1
69.1551,21.69,8,0.9038,1,22,25,1
2.0741,636.42,15,30.3059,0,130,22,0
0.5373,669.98,3,133.9965,0,138,6,0
192.7004,3.11,5,0.346,0,72,10,1
32.5307,16.6,5,2.075,1,25,9,1
158.69,24.95,3,0.3839,1,38,66,1
11.3735,163.54,27,5.4513,0,145,31,0
0.8701,827.53,8,75.2297,0,132,12,0
1.1879,858.65,17,53.6658,0,121,17,0
1.2039,897.07,16,52.7688,0,122,18,0
20.1259,14.91,5,3.7265,1,90,5,1
281.7353,1.92,4,0.2396,0,98,9,1
4.2695,154.59,7,15.4585,0,141,11,0
55.6071,10.79,3,1.1989,1,15,10,1
6.3887,272.35,22,9.7269,0,106,29,0
64.845,19.43,4,0.9715,1,25,21,1
10.9598,125.91,19,5.7234,0,132,23,0
0.4149,867.61,1,173.5217,0,115,6,0
0.6841,789.32,3,98.6648,0,130,9,0
14.0938,144.74,32,4.3862,0,142,34,0
2.8458,653.59,24,21.7862,0,132,31,0
2.8898,394.5,12,21.9165,0,119,19,0
107.1991,2.8,4,0.6996,0,95,5,1
3.7058,291.44,8,17.1433,0,99,18,0
12.377,58.17,4,5.2884,0,99,12,0
3.0907,582.39,27,20.0825,0,119,30,0
31.3845,19.12,2,2.1242,1,35,10,1
103.1141,8.15,7,0.6266,1,35,14,1
80.0574,14.24,2,0.7911,1,18,19,1
6.3323,331.63,33,9.7539,0,142,35,0
471.7764,1.02,5,0.1453,0,85,8,1
166.7053,3.24,5,0.4049,0,110,9,1
12.4103,53.18,7,5.3182,0,93,11,0
0.6143,586.03,3,117.2055,0,115,6,0
4.3076,320.36,14,14.562,0,146,23,0
46.0116,5.22,4,1.7387,1,92,4,1
4.4369,256.94,10,14.2742,0,145,19,0
20.6374,34.89,10,3.1717,0,96,12,0
3.4431,505.35,22,18.0483,0,118,29,0
101.4159,3.55,3,0.7099,0,76,6,1
12.6137,42.81,4,5.3513,0,123,9,0
8.8205,34.01,5,8.503,1,95,5,1
13.2956,153.43,33,4.6495,0,121,34,0
15.0189,99.87,20,4.1614,0,96,25,0
10.1126,89.0,13,6.357,0,95,15,0
2.5687,654.03,20,24.2232,0,112,28,0
74.1137,9.71,2,0.8832,1,30,12,1
0.6521,460.05,3,115.0117,0,114,5,0
1.4849,484.87,3,44.0791,0,113,12,0
2.4257,692.58,19,25.651,0,104,28,0
12.1223,163.33,24,5.1042,0,98,33,0
6.7298,17.83,2,17.8311,1,86,2,1
18.7334,57.65,9,3.3912,0,106,18,0
2.9773,564.27,21,20.899,0,132,28,0
135.3682,23.49,3,0.4518,1,60,53,1
1.5975,563.38,5,40.2415,0,118,15,0
3.8043,536.24,26,16.2497,0,139,34,0
2.0077,717.25,19,31.1849,0,117,24,0
0.7642,863.64,6,86.3638,0,130,11,0
40.745,7.36,5,1.8407,1,90,5,1
0.7162,670.21,7,95.7443,0,112,8,0
7.803,184.54,16,8.0236,0,120,24,0
1.1468,680.17,8,56.6805,0,142,13,0
3.8719,433.89,25,16.0701,0,138,28,0
8.066,260.35,33,7.6574,0,131,35,0
1.5509,812.44,15,40.6219,0,137,21,0
3.1385,611.76,25,19.7342,0,116,32,0
53.1823,40.62,2,1.1604,1,42,36,1
4.6332,440.3,24,13.3423,0,158,34,0
4.2347,495.9,32,14.5852,0,131,35,0
210.479,1.14,4,0.3801,0,95,4,1
3.4895,533.02,24,17.7674,0,126,31,0
1.1063,650.8,5,59.1637,0,144,12,0
2.8943,373.14,15,21.9497,0,132,18,0
176.8021,3.05,6,0.3818,0,95,9,1
808.3471,0.74,7,0.0825,0,88,10,1
90.7225,13.89,8,0.6944,1,24,21,1
6.1645,165.46,16,10.3414,0,109,17,0
3.6022,449.72,19,17.2971,0,106,27,0
5.025,382.09,22,12.3256,0,137,32,0
3.8961,261.8,12,16.3625,0,154,17,0
49.044,15.9,6,1.3253,1,12,13,1
30.6962,50.82,3,2.0328,1,58,26,1
4.7681,440.42,35,12.9537,0,116,35,0
15.4011,70.12,11,4.125,0,141,18,0
13.9211,21.55,5,5.3875,1,92,5,1
23.7333,22.75,6,2.8441,1,25,9,1
4.0962,87.89,3,17.5772,0,94,6,0
91.5229,45.89,2,0.6651,1,55,70,1
2.201,272.6,5,30.2892,0,136,10,0
6.3448,255.33,17,9.8203,0,138,27,0
35.5658,37.11,13,1.7673,0,100,22,0
0.8596,698.02,6,77.5582,0,137,10,0
199.5783,5.11,8,0.3194,1,18,17,1
2.1234,791.2,26,29.3035,0,93,28,0
19.0935,18.85,2,3.7709,1,15,6,1
1.2352,874.37,17,51.4334,0,124,18,0
2.1349,786.93,23,29.1456,0,110,28,0
2.6665,472.53,19,23.6267,0,129,21,0
108.8818,2.76,5,0.6888,0,72,5,1
28.5336,71.49,26,2.1665,0,137,34,0
39.0435,41.49,18,1.5959,0,150,27,0
2.7163,331.34,12,23.667,0,157,15,0
1.1783,407.35,2,58.1928,0,141,8,0
1.1446,576.62,6,57.6618,0,129,11,0
1.8865,826.92,18,33.0767,0,95,26,0
63.8012,30.09,3,0.9708,1,55,32,1
0.5799,620.83,1,124.1664,0,116,6,0
7.5601,31.75,4,10.5819,1,88,4,1
189.2549,2.85,5,0.3567,0,95,9,1
1.0973,546.8,1,60.7554,0,114,10,0
69.044,16.51,3,0.9173,1,22,19,1
0.336,892.9,4,223.2248,0,105,5,0
109.3406,8.23,6,0.5879,1,28,15,1
4.485,280.93,14,14.0467,0,141,21,0
1.8632,869.47,22,33.4413,0,131,27,0
7.2033,158.26,13,8.7922,0,160,19,0
5.6663,222.37,14,11.1184,0,99,21,0
1.9153,877.17,27,32.4876,0,129,28,0
90.8329,4.62,4,0.7706,0,88,7,1
0.8216,511.19,1,85.1983,0,135,7,0
132.4155,11.33,8,0.472,1,18,25,1
1.4184,338.4,4,48.3431,0,136,8,0
1.9166,720.04,22,32.7292,0,115,23,0
34.7364,8.64,5,2.1591,1,75,5,1
3.8096,393.75,21,16.4061,0,101,25,0
3.3031,563.1,28,18.77,0,105,31,0
0.9014,732.18,11,73.218,0,142,11,0
42.4649,5.65,4,1.8839,1,86,4,1
113.3069,6.35,8,0.5777,1,18,12,1
160.2686,3.37,9,0.4212,0,110,9,1
10.6467,146.52,21,5.861,0,141,26,0
15.2851,11.78,3,5.8881,1,86,3,1
2.0418,352.63,11,32.057,0,136,12,0
219.5802,2.46,9,0.3074,0,105,9,1
234.0815,2.56,3,0.2848,0,92,10,1
5.3642,257.26,18,11.6937,0,131,23,0
9.0592,46.36,4,7.7269,0,98,7,0
3.979,105.55,5,17.5923,0,131,7,0
1.9131,658.6,15,32.9302,0,96,21,0
0.3337,898.89,4,224.7223,0,99,5,0
1.3229,362.85,2,51.8352,0,152,8,0
4.146,448.63,24,14.9542,0,112,31,0
3.7831,47.58,3,23.7899,1,90,3,1
1.1153,430.39,6,61.4838,0,110,8,0
2.0776,866.37,29,29.8747,0,138,30,0
1.3968,300.68,5,50.1128,0,147,7,0
1.4003,685.58,6,45.7052,0,107,16,0
5.7994,175.88,16,10.9926,0,113,17,0
40.253,20.87,6,1.6052,1,25,14,1
4.1208,291.21,16,15.3266,0,108,20,0
2.0737,578.68,20,30.4567,0,147,20,0
0.9862,608.41,1,67.6011,0,138,10,0
0.9783,797.29,8,66.4405,0,121,13,0
5.4172,33.23,3,16.6137,1,93,3,1
3.8114,472.27,25,16.2852,0,149,30,0
11.3267,174.81,30,5.4628,0,154,33,0
0.6316,759.93,3,108.5616,0,135,8,0
3.4995,257.18,6,18.3701,0,142,15,0
252.2089,2.38,4,0.2643,0,110,10,1
4.9704,169.0,7,13.0,0,139,14,0
257.8995,1.86,3,0.2659,0,88,8,1
0.9466,697.25,7,69.7254,0,114,11,0
33.4663,46.61,21,1.8646,0,120,26,0
2.5351,378.69,8,25.2459,0,151,16,0
1.079,55.6,1,0,1,92,1,1
10.7912,100.08,14,5.8871,0,140,18,0
22.3556,64.41,18,2.8006,0,151,24,0
58.8455,19.37,4,1.0763,1,22,19,1
2.8359,550.08,16,22.0033,0,152,26,0
2.1485,670.22,17,29.14,0,124,24,0
463.3387,0.65,3,0.1619,0,95,5,1
56.2007,4.27,4,1.4235,0,85,4,1
5.4818,306.47,21,11.3507,0,120,28,0
2.7348,658.19,23,22.6963,0,147,30,0
4.6219,38.95,3,19.4727,1,93,3,1
2.1231,423.9,8,30.2785,0,140,15,0
3.526,17.02,1,0,1,78,1,1
2.1006,685.52,17,29.8051,0,142,24,0
1.3255,678.98,8,48.4988,0,145,15,0
0.9651,497.38,3,71.0541,0,106,8,0
2.1682,774.84,19,28.6979,0,156,28,0
64.2273,42.97,3,0.9549,1,52,46,1
4.1757,344.85,22,14.9937,0,138,24,0
62.1449,19.31,3,1.0163,1,24,20,1
1.8395,750.2,15,34.1002,0,93,23,0
142.4619,10.11,4,0.4395,1,22,24,1
1.3619,220.29,4,55.0715,0,132,5,0
3.2068,580.02,30,19.334,0,139,31,0
1.1535,364.1,4,60.6838,0,127,7,0
2.8433,633.07,25,21.8299,0,117,30,0
92.1533,36.46,2,0.6629,1,55,56,1
1.4705,652.84,7,43.523,0,103,16,0
0.7374,813.71,3,90.4123,0,113,10,0
2.1005,399.9,6,30.7614,0,129,14,0
1.9803,757.47,22,31.5613,0,109,25,0
1.8579,645.89,15,33.9942,0,159,20,0
2.0409,587.97,14,30.9459,0,119,20,0
17.4266,55.09,8,3.6725,0,109,16,0
49.4619,44.88,5,1.2468,1,38,37,1
226.1864,1.86,7,0.3095,0,92,7,1
1.4555,783.24,12,43.5136,0,133,19,0
5.0513,23.76,2,23.7563,1,86,2,1
0.6534,550.95,4,110.1903,0,138,6,0
88.5267,12.88,4,0.7154,1,35,19,1
3.2438,480.92,23,19.2367,0,140,26,0
67.6671,17.73,2,0.9334,1,22,20,1
56.2805,15.99,6,1.1422,1,28,15,1
3.782,349.02,16,16.62,0,153,22,0
2.2261,485.16,13,28.5387,0,95,18,0
1.5093,397.54,10,44.1713,0,138,10,0
355.0184,1.69,8,0.1878,0,98,10,1
10.845,27.66,5,6.9156,1,90,5,1
14.7066,118.31,21,4.2255,0,91,29,0
6.1882,290.88,20,10.0302,0,129,30,0
14.3726,58.44,7,4.4957,0,94,14,0
1.4826,890.32,13,42.3962,0,146,22,0
14.4304,20.79,5,5.1974,1,93,5,1
156.2071,6.15,8,0.4097,1,18,16,1
9.9999,42.0,2,7.0,0,130,7,0
1.6138,520.51,8,40.0394,0,107,14,0
135.8823,6.18,7,0.4755,1,30,14,1
3.8376,500.31,26,16.139,0,97,32,0
11.173,144.99,18,5.5766,0,131,27,0
5.258,34.23,3,17.1169,1,85,3,1
1.8001,499.98,7,35.7131,0,130,15,0
3.1588,512.85,27,19.7249,0,144,27,0
2.7213,220.48,5,24.498,0,112,10,0
68.1527,9.68,4,0.9684,1,22,11,1
1.6556,616.09,16,38.5059,0,131,17,0
4.1406,246.34,11,15.3963,0,152,17,0
1.5968,263.03,6,43.8381,0,105,7,0
970.616,0.56,8,0.0695,0,92,9,1
18.0502,19.94,6,3.9889,1,78,6,1
3.5465,355.28,15,17.7641,0,103,21,0
2.0306,650.04,14,30.9545,0,136,22,0
1.2238,588.32,7,53.4833,0,115,12,0
5.4964,283.82,18,11.353,0,132,26,0
92.3748,16.24,5,0.6766,1,20,25,1
3.362,588.94,32,18.4042,0,115,33,0
53.6361,24.61,2,1.1719,1,52,22,1
0.7277,659.59,7,94.2269,0,131,8,0
2.499,264.1,7,26.4103,0,135,11,0
129.1431,3.25,6,0.542,0,80,7,1
3.3931,389.03,18,18.5252,0,98,22,0
2.4903,698.7,25,24.9536,0,111,29,0
9.4751,69.66,10,6.9656,0,117,11,0
41.1426,52.5,3,1.5,1,45,36,1
965.7788,0.56,7,0.0699,0,80,9,1
82.372,56.09,3,0.738,1,35,77,1
59.2286,22.29,2,1.0613,1,35,22,1
2.3802,302.49,6,27.4991,0,107,12,0
1.2812,655.65,4,50.4349,0,120,14,0
1.9527,737.43,23,32.062,0,142,24,0
111.5456,2.15,3,0.7172,0,92,4,1
6.5834,273.42,24,9.4281,0,144,30,0
162.5994,3.32,8,0.4151,0,85,9,1
1.6505,799.77,18,38.0845,0,152,22,0
3.1886,301.07,11,20.0713,0,157,16,0
47.2315,15.24,7,1.3858,1,35,12,1
2.2259,700.84,21,28.0337,0,123,26,0
35.4198,8.47,3,2.1175,1,25,5,1
10.2015,194.09,29,6.0653,0,130,33,0
161.6439,32.29,1,0.3755,1,42,87,1
2.3036,286.5,7,28.6503,0,135,11,0
1.2907,697.32,6,49.8085,0,122,15,0
0.772,777.19,5,86.3546,0,112,10,0
2.3964,600.89,14,26.1257,0,120,24,0
2.3097,389.65,13,27.8324,0,125,15,0
1.6684,899.09,15,37.462,0,121,25,0
1.5969,789.02,17,39.4508,0,111,21,0
8.6539,20.8,3,10.3999,1,75,3,1
0.6775,885.6,2,98.4005,0,109,10,0
2.8479,210.68,8,23.4092,0,131,10,0
19.7429,45.59,14,3.2561,0,144,15,0
1.2768,469.92,5,52.2134,0,112,10,0
1.2512,575.44,8,52.3126,0,135,12,0
3.1551,627.55,33,19.6111,0,125,33,0
1.5224,709.39,11,41.7287,0,141,18,0
1.4129,424.65,3,47.1828,0,113,10,0
39.0102,23.07,5,1.6479,1,22,15,1
1.0422,863.52,14,61.6798,0,107,15,0
0.5026,596.92,4,149.2306,0,142,5,0
3.0866,330.46,12,20.6535,0,142,17,0
98.5789,44.43,2,0.6171,1,45,73,1
0.3411,879.49,4,219.8715,0,156,5,0
1.3217,680.92,6,48.6374,0,132,15,0
73.8814,17.05,6,0.8527,1,18,21,1
2.2734,686.2,24,27.4482,0,96,26,0
1.7297,728.45,18,36.4225,0,111,21,0
189.9502,2.53,4,0.361,0,92,8,1
16.7244,21.53,6,4.3051,1,20,6,1
1.2399,483.92,5,53.769,0,96,10,0
0.6312,665.39,3,110.8979,0,135,7,0
4.9189,170.77,11,13.136,0,137,14,0
11.6625,180.06,31,5.296,0,144,35,0
3.2785,457.52,16,19.0634,0,133,25,0
1.0536,740.35,9,61.6959,0,133,13,0
45.9269,20.9,7,1.3935,1,18,16,1
1.0065,715.33,6,65.03,0,150,12,0
122.3795,4.41,6,0.5516,0,105,9,1
5.1661,162.6,9,12.5075,0,131,14,0
1.1394,842.51,8,56.1676,0,154,16,0
3.249,295.47,9,19.6983,0,122,16,0
8.4359,234.71,30,7.3347,0,137,33,0
12.3938,116.19,14,5.0516,0,112,24,0
5.2216,333.23,21,11.901,0,112,29,0
1.4174,42.33,1,0,1,78,1,1
23.5099,68.91,20,2.6503,0,100,27,0
2.9248,389.77,12,21.6537,0,102,19,0
91.5359,53.09,1,0.6637,1,60,81,1
23.5393,58.63,3,2.6648,1,60,23,1
32.4712,24.02,6,2.0018,1,20,13,1
2.8187,532.15,24,22.1731,0,142,25,0
6.3232,284.67,25,9.816,0,146,30,0
2.6295,775.83,26,23.5099,0,121,34,0
61.8662,3.88,3,1.2931,0,85,4,1
3.7578,431.1,23,16.5809,0,142,27,0
3.3685,498.74,24,18.4717,0,119,28,0
22.9038,89.07,26,2.699,0,101,34,0
5.0328,393.42,30,12.2944,0,129,33,0
2.285,420.13,8,28.0089,0,94,16,0
0.6967,688.93,7,98.4186,0,103,8,0
2.6308,570.16,17,23.7566,0,93,25,0
1.4493,496.81,7,45.1644,0,132,12,0
438.4651,10.95,2,0.1386,1,55,80,1
15.5197,92.79,16,4.0341,0,117,24,0
1.6885,888.38,20,37.0157,0,130,25,0
1.6004,487.38,11,40.6146,0,129,13,0
85.0885,3.53,5,0.8814,0,80,5,1
43.091,4.18,3,2.0886,0,85,3,1
5.5276,358.2,26,11.1939,0,157,33,0
20.437,17.62,4,3.523,1,15,6,1
1.7954,534.71,15,35.6471,0,104,16,0
7.1954,208.47,23,8.6861,0,113,25,0
6.4926,36.97,4,12.3217,1,90,4,1
17.5991,98.87,27,3.531,0,128,29,0
0.7119,674.25,8,96.3213,0,109,8,0
84.1224,2.85,3,0.951,0,95,4,1
0.7078,678.12,6,96.8737,0,119,8,0
103.9838,13.27,8,0.6032,1,12,23,1
1.8775,862.87,25,33.1872,0,113,27,0
1.2938,741.98,11,49.4654,0,135,16,0
2.3279,876.32,24,26.5551,0,138,34,0
1.426,210.38,3,52.5954,0,133,5,0
6.8085,246.75,20,9.1389,0,108,28,0
4.3422,234.9,11,14.6815,0,121,17,0
36.5854,34.44,2,1.722,1,48,21,1
3.4389,471.09,19,18.1187,0,133,27,0
2.6767,717.31,25,23.139,0,141,32,0
3.0923,407.47,15,20.3735,0,147,21,0
11.1505,91.48,7,5.7172,0,105,17,0
3.2138,298.71,9,19.9142,0,124,16,0
0.5907,507.85,2,126.9624,0,154,5,0
14.1909,42.28,10,4.6978,0,136,10,0
11.989,30.03,6,6.0055,1,88,6,1
1.9466,801.39,25,32.0555,0,119,26,0
4.415,353.34,18,14.1338,0,118,26,0
0.6688,628.02,3,104.6708,0,138,7,0
2.5476,730.11,28,24.3369,0,110,31,0
1.578,570.34,15,40.7388,0,150,15,0
1.0164,767.43,10,63.9523,0,115,13,0
65.3612,37.64,3,0.9409,1,35,41,1
2.3514,586.87,17,26.676,0,111,23,0
2.9335,654.5,26,21.113,0,112,32,0
85.1631,54.25,5,0.7138,1,65,77,1
6.7924,291.5,26,9.1094,0,154,33,0
1.6598,325.35,2,40.6683,0,109,9,0
3.9819,467.12,26,15.5706,0,159,31,0
11.4555,31.43,6,6.2852,1,93,6,1
15.5801,127.09,29,3.9714,0,131,33,0
239.8516,12.01,1,0.2555,1,45,48,1
2.4175,595.65,17,25.8979,0,147,24,0
188.6909,1.59,3,0.3975,0,88,5,1
1.3102,457.94,4,50.8824,0,116,10,0
1.6417,730.93,12,38.4701,0,105,20,0
1.421,380.02,9,47.502,0,129,9,0
3.5631,286.27,13,17.8919,0,112,17,0
1.843,32.56,1,0,1,93,1,1
0.9434,445.18,3,74.196,0,130,7,0
9.2379,12.99,2,12.99,1,78,2,1
7.5135,87.84,10,8.7841,0,142,11,0
0.8188,879.31,4,79.9376,0,146,12,0
3.8256,47.05,3,23.5259,1,90,3,1
48.2059,24.89,5,1.3102,1,12,20,1
1.3801,695.62,13,46.3745,0,136,16,0
9.5416,201.22,23,6.4911,0,95,32,0
2.6882,424.08,18,23.56,0,104,19,0
190.2611,3.15,10,0.3504,0,92,10,1
152.0484,13.02,1,0.4069,1,45,33,1
2.1285,479.22,13,29.9512,0,105,17,0
144.8772,27.33,3,0.4205,1,58,66,1
5.3767,368.25,31,11.5079,0,123,33,0
3.1135,578.12,29,19.9353,0,140,30,0
2.3615,711.41,28,26.3484,0,139,28,0
91.299,4.6,7,0.7667,0,92,7,1
8.844,210.31,23,7.0104,0,97,31,0
0.6871,785.9,4,98.238,0,140,9,0
1.9055,503.81,7,33.5873,0,98,16,0
0.9175,653.96,10,72.6625,0,147,10,0
2.0745,838.78,23,29.9563,0,132,29,0
21.3898,14.03,3,3.5063,1,25,5,1
1.5314,626.88,7,41.7918,0,145,16,0
24.4357,71.21,26,2.5431,0,146,29,0
3.3667,302.96,9,18.9353,0,131,17,0
2.3438,435.19,15,27.1991,0,115,17,0
1.7042,528.11,12,37.722,0,103,15,0
0.776,773.16,3,85.9071,0,135,10,0
3.4756,172.63,10,19.1811,0,138,10,0
84.9928,40.24,2,0.7185,1,58,57,1
1.0901,550.41,2,61.1572,0,112,10,0
1.8855,540.96,9,33.8101,0,118,17,0
70.6365,43.32,2,0.8664,1,42,51,1
2.5181,643.34,22,24.7438,0,116,27,0
1.5128,396.62,6,44.0694,0,127,10,0
1.9642,427.66,13,32.897,0,145,14,0
0.6505,830.08,6,103.7603,0,95,9,0
4.3513,399.88,21,14.2813,0,142,29,0
1.5789,798.05,18,39.9023,0,100,21,0
3.351,626.67,35,18.4316,0,121,35,0
1.9181,375.37,8,34.1248,0,131,12,0
86.871,10.36,6,0.74,1,24,15,1
4.1987,485.86,32,14.7231,0,141,34,0
4.567,170.79,7,14.2326,0,123,13,0
41.7944,14.36,3,1.5951,1,35,10,1
1.5711,840.16,17,40.0077,0,143,22,0
99.7146,31.29,5,0.6135,1,52,52,1
14.7528,24.4,6,4.8804,1,78,6,1
2.8505,420.98,17,22.1568,0,106,20,0
3.8975,123.16,5,17.5938,0,142,8,0
0.4848,618.77,2,154.6927,0,130,5,0
14.4641,16.59,4,5.5309,1,90,4,1
0.4696,638.83,2,159.7072,0,129,5,0
2.8461,400.54,11,22.2523,0,115,19,0
25.5988,82.04,32,2.4128,0,113,35,0
90.0987,58.6,5,0.6736,1,38,88,1
1.9304,839.21,18,32.2773,0,150,27,0
111.5933,4.3,4,0.6145,0,92,8,1
2.1479,586.61,19,29.3307,0,118,21,0
2.1657,775.73,20,28.7308,0,131,28,0
33.6566,10.7,6,2.1393,1,85,6,1
1.2892,232.71,3,58.177,0,120,5,0
129.9028,6.93,8,0.4949,1,22,15,1
0.9747,492.47,5,70.3526,0,155,8,0
2.8949,269.44,7,22.4532,0,116,13,0
5.2585,22.82,2,22.82,1,95,2,1
0.903,597.99,1,74.7491,0,140,9,0
111.7005,2.15,3,0.7162,0,92,4,1
4.9957,24.02,2,24.0205,1,92,2,1
4.187,329.59,19,14.9814,0,160,23,0
0.6182,485.29,2,121.3213,0,136,5,0
3.0464,374.21,13,20.7894,0,100,19,0
101.7002,37.76,5,0.5993,1,60,64,1
338.935,0.53,3,0.2655,0,95,3,1
52.6358,13.68,3,1.2435,1,20,12,1
2.2692,396.62,8,28.3302,0,117,15,0
1.1139,377.07,6,62.8449,0,118,7,0
5.6814,21.12,2,21.1216,1,75,2,1
39.9144,4.51,3,2.2548,0,105,3,1
1.7359,414.77,8,37.7062,0,95,12,0
3.1857,301.34,13,20.0896,0,111,16,0
3.3985,617.93,25,18.1743,0,131,35,0
26.312,77.53,31,2.3494,0,130,34,0
3.4532,278.01,12,18.5337,0,145,16,0
2.1976,819.08,21,28.244,0,117,30,0
1.0624,734.2,3,61.1837,0,113,13,0
3.3741,586.82,24,18.3381,0,118,33,0
27.3147,19.77,2,2.4712,1,35,9,1
0.9674,372.14,1,74.4283,0,159,6,0
5.5013,381.73,30,11.2273,0,129,35,0
0.8236,655.65,6,81.9561,0,106,9,0
82.1428,29.22,3,0.7492,1,55,40,1
1.456,453.29,8,45.3285,0,104,11,0
66.6614,15.3,8,0.9563,1,28,17,1
37.6115,54.24,3,1.6436,1,45,34,1
102.8496,4.67,5,0.6667,0,98,8,1
12.3975,145.19,20,5.0066,0,132,30,0
1.5345,821.09,13,41.0545,0,146,21,0
22.0456,78.93,22,2.8188,0,124,29,0
1.1947,502.2,7,55.8004,0,123,10,0
333.0759,16.03,2,0.1822,1,52,89,1
1.6308,367.92,8,40.88,0,123,10,0
3.6273,396.99,24,17.2603,0,151,24,0
1.1047,706.08,9,58.8402,0,150,13,0
4.4288,433.53,23,13.9847,0,142,32,0
1.907,566.33,16,33.3134,0,107,18,0
0.9061,463.51,6,77.2516,0,119,7,0
1.2906,883.31,16,49.0729,0,109,19,0
9.379,140.74,18,6.7019,0,155,22,0
1.3272,768.54,8,48.034,0,139,17,0
0.7506,879.26,5,87.9261,0,120,11,0
66.1073,45.38,5,0.9261,1,48,50,1
1.0047,776.37,3,64.6978,0,121,13,0
10.3844,132.89,15,6.0405,0,133,23,0
11.647,149.39,23,5.3355,0,118,29,0
1.2331,778.52,11,51.9014,0,118,16,0
119.8945,4.0,4,0.5719,0,92,8,1
5.6388,42.56,4,14.1875,1,86,4,1
6.9521,258.92,22,8.9281,0,99,30,0
84.7862,16.28,7,0.7398,1,15,23,1
5.5772,258.19,16,11.2258,0,110,24,0
4.3396,290.35,15,14.5173,0,118,21,0
215.4109,2.79,6,0.3095,0,80,10,1
3.0154,198.98,7,22.1087,0,145,10,0
112.4176,4.27,8,0.61,0,92,8,1
4.3116,194.82,6,14.9862,0,108,14,0
2.2777,816.62,25,27.2205,0,134,31,0
2.1649,443.44,11,29.5629,0,113,16,0
2.2091,760.5,21,28.1665,0,137,28,0
3.6488,312.43,19,17.3572,0,139,19,0
1.0719,671.73,2,61.0662,0,110,12,0
2.6871,446.57,11,23.5039,0,125,20,0
1.7072,597.46,10,37.341,0,99,17,0
2.0281,207.09,2,34.5155,0,138,7,0
1.5004,519.86,9,43.3216,0,143,13,0
1.3594,882.71,10,46.4585,0,142,20,0
1.4536,619.14,9,44.224,0,143,15,0
21.4373,89.56,24,2.8891,0,114,32,0
36.3864,29.68,5,1.746,1,28,18,1
2.5708,746.84,22,24.0915,0,115,32,0
14.4894,28.99,7,4.8311,1,20,7,1
9.0605,225.15,27,6.8228,0,104,34,0
72.6499,14.04,5,0.8775,1,20,17,1
2.5372,662.14,24,24.5238,0,100,28,0
1.7591,306.97,3,38.3713,0,150,9,0
3.6782,407.81,20,16.9919,0,147,25,0
103.88,9.24,7,0.6161,1,22,16,1
347.8126,1.38,6,0.1972,0,105,8,1
2.085,892.08,29,29.7359,0,137,31,0
5.7327,83.73,4,11.9614,0,136,8,0
6.9315,77.91,6,9.7382,0,132,9,0
2.3663,557.82,15,26.5631,0,129,22,0
15.853,15.14,4,5.0464,1,78,4,1
1.5865,529.46,4,40.7274,0,127,14,0
489.5664,1.1,8,0.1379,0,88,9,1
25.2345,47.55,2,2.5028,1,65,20,1
1.4533,577.98,5,44.46,0,117,14,0
3.7826,428.27,24,16.4721,0,139,27,0
58.8716,18.34,2,1.0791,1,18,18,1
9.7019,185.53,21,6.3976,0,143,30,0
36.7088,39.23,20,1.7056,0,129,24,0
142.6697,2.94,4,0.4906,0,88,7,1
3.2301,55.73,3,27.8625,1,92,3,1
3.3899,460.19,23,18.4076,0,138,26,0
4.3444,331.46,19,14.4113,0,125,24,0
0.9955,482.16,8,68.8804,0,136,8,0
3.7667,334.51,11,16.7254,0,117,21,0
183.9603,19.57,2,0.3317,1,52,60,1
1.1373,527.55,10,58.6168,0,123,10,0
0.8582,699.17,1,77.6852,0,102,10,0
2.6696,629.31,20,23.3078,0,148,28,0
0.3423,876.34,3,219.0846,0,118,5,0
48.7105,12.32,8,1.3686,1,24,10,1
1.1863,657.48,11,54.7901,0,141,13,0
6.1089,225.9,15,10.2681,0,135,23,0
0.849,424.03,1,84.8062,0,133,6,0
485.5841,1.24,6,0.1373,0,98,10,1
530.756,1.02,9,0.1272,0,72,9,1
1.1909,654.95,6,54.5789,0,125,13,0
0.3513,853.89,5,213.4718,0,115,5,0
2.7392,153.33,5,25.5552,0,150,7,0
4.9571,181.56,13,12.9683,0,109,15,0
3.6453,49.38,3,24.6892,1,93,3,1
2.7426,765.7,28,22.5206,0,148,35,0
3.2007,56.24,3,28.119,1,92,3,1
